prod_ID,cust_ID,comment_date,content
9668,1484,2022-05-29T04:17:25.966,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
6210,6228,2022-05-28T16:27:37.227,The Football Is Good For Training And Recreational Purposes
4080,5372,2022-05-28T15:27:52.354,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
8350,3651,2022-05-28T14:29:42.580,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
3725,1128,2022-05-28T09:20:38.164,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
661,4159,2022-05-28T04:59:10.757,The Football Is Good For Training And Recreational Purposes
1330,5994,2022-05-27T23:14:29.518,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
3237,961,2022-05-27T20:25:01.204,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
9501,4663,2022-05-27T07:35:30.592,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
2191,4253,2022-05-26T23:17:59.671,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
2700,3197,2022-05-26T18:01:23.126,The Football Is Good For Training And Recreational Purposes
3308,2019,2022-05-26T12:05:39.674,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
3953,3127,2022-05-26T10:31:32.077,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
5539,6802,2022-05-26T07:38:18.731,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
4589,761,2022-05-25T13:08:33.054,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
4940,1089,2022-05-24T19:47:30.519,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
470,3356,2022-05-24T17:19:23.165,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
3532,4961,2022-05-24T12:03:33.493,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
9686,4516,2022-05-24T04:49:32.336,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
2415,3557,2022-05-24T01:26:10.966,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
6231,723,2022-05-23T14:54:42.853,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
1352,6183,2022-05-23T02:59:10.891,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
7609,3333,2022-05-22T23:12:17.555,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
7840,6847,2022-05-22T13:42:06.647,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
900,4742,2022-05-22T09:14:20.304,The Football Is Good For Training And Recreational Purposes
4591,6250,2022-05-22T07:24:01.755,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
8664,755,2022-05-21T23:51:56.492,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
2237,3309,2022-05-21T06:03:03.374,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
4692,1621,2022-05-20T10:33:11.877,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
73,3802,2022-05-19T22:49:52.535,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
6165,5939,2022-05-19T15:23:11.207,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
4207,6268,2022-05-19T08:13:30.718,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
6325,3018,2022-05-18T21:26:13.882,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
1331,382,2022-05-18T09:34:57.988,The Football Is Good For Training And Recreational Purposes
1516,3207,2022-05-18T05:57:28.909,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
4664,6527,2022-05-16T14:37:10.399,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
5939,5376,2022-05-16T12:18:27.629,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
3,6876,2022-05-16T08:21:44.805,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
1174,4381,2022-05-15T15:50:56.615,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
4905,1189,2022-05-14T07:26:59.700,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
3783,4405,2022-05-13T14:36:11.100,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
7507,2123,2022-05-13T08:13:16.110,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
5365,3318,2022-05-12T22:08:20.526,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
8013,3018,2022-05-12T09:44:09.310,The Football Is Good For Training And Recreational Purposes
5220,2777,2022-05-12T02:51:03.094,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
841,6085,2022-05-12T01:45:16.109,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
1071,6292,2022-05-11T21:30:39.714,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
7306,6891,2022-05-11T08:34:12.214,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
5575,5872,2022-05-10T18:17:16.553,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
9354,2203,2022-05-10T05:35:39.108,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
6802,4110,2022-05-09T14:49:44.751,The Football Is Good For Training And Recreational Purposes
2392,789,2022-05-09T07:08:36.841,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
3537,6310,2022-05-08T21:28:36.407,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
4696,2192,2022-05-08T16:07:46.630,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
6603,1898,2022-05-08T13:28:39.896,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
7798,1400,2022-05-08T13:05:32.562,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
2247,1283,2022-05-08T11:31:32.127,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
9059,1087,2022-05-08T07:46:47.397,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit
3514,5731,2022-05-07T01:55:37.629,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support
7688,2021,2022-05-07T00:26:07.493,The Football Is Good For Training And Recreational Purposes
3728,1073,2022-05-06T05:34:10.150,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
5845,5395,2022-05-06T02:22:47.823,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
9550,3931,2022-05-05T12:17:00.097,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
4864,2403,2022-05-05T10:35:40.133,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
3093,2007,2022-05-05T01:14:26.104,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
8444,636,2022-05-04T16:18:44.834,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
7490,5107,2022-05-04T10:25:52.287,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
6290,4083,2022-05-04T08:00:27.516,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
8061,1168,2022-05-04T04:19:07.009,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality
2499,1159,2022-05-03T15:32:03.007,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
4569,3420,2022-05-03T13:08:47.442,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
120,2508,2022-05-03T09:52:52.744,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
8380,5011,2022-05-03T04:38:39.216,The Football Is Good For Training And Recreational Purposes
6904,4312,2022-05-01T08:50:00.410,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
9222,6007,2022-04-30T17:05:29.085,The Football Is Good For Training And Recreational Purposes
2977,6676,2022-04-30T03:11:31.767,The Football Is Good For Training And Recreational Purposes
1183,6745,2022-04-29T14:25:09.672,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design"
7783,4163,2022-04-28T18:43:42.986,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
2209,4429,2022-04-28T17:24:45.400,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles"
8773,3485,2022-04-28T12:21:10.746,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive"
8201,3097,2022-04-27T20:59:46.159,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
8309,999,2022-04-27T11:47:26.098,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart
4787,4365,2022-04-27T03:54:46.426,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
7624,159,2022-04-26T23:51:14.317,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016"
2121,2017,2022-04-26T04:12:09.829,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J"
1611,139,2022-04-26T03:43:16.942,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
6539,6311,2022-04-25T12:44:46.452,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals"
2835,6274,2022-04-25T04:38:58.466,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients
